id_gares;nom_gares;res_com;indice_lig;mode;tertrain;terrer;termetro;tertram;terval;exploitant;idf;principal;x;y;picto
716;Pyrénées;METRO 11;11;METRO;0;0;0;0;0;RATP;1;0;654913.7648;6863937.4476;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94
314;Gare de l'Est;METRO 5;5;METRO;0;0;0;0;0;RATP;1;1;652915.7135;6864202.9359;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273
564;Montparnasse-Bienvenüe;METRO 4;4;METRO;0;0;0;0;0;RATP;1;1;650416.8898;6860627.0399;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb
1017;Funiculaire Montmartre Station Basse;FUNICULAIRE MONTMARTRE;FUN;VAL;0;0;0;0;FUNICULAIRE MONTMART;RATP;1;0;651795.0575;6865163.4399;
709;Pré Saint-Gervais;METRO 7bis;7b;METRO;0;0;METRO 7bis;0;0;RATP;1;0;655883.8374;6864640.5585;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/53a6369ab3772b0115d7c675f45329d2
752;Rue du Bac;METRO 12;12;METRO;0;0;0;0;0;RATP;1;0;650531.8333;6861895.3889;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49
210;Corentin Celton;METRO 12;12;METRO;0;0;0;0;0;RATP;1;0;647098.5235;6858799.8446;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49
479;Lourmel;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;647310.8393;6860093.2932;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
312;Gare d'Austerlitz;METRO 5;5;METRO;0;0;0;0;0;RATP;1;1;653438.1344;6860443.941;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273
962;Gare de Lyon;METRO 1;1;METRO;0;0;0;0;0;RATP;1;1;654042.5043;6860829.2963;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4
1189;Les Mobiles;TRAM 8;8;TRAMWAY;0;0;0;0;0;RATP;1;0;650842.7173;6872428.3361;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de
1085;Pont de Bezons;TRAM 2;2;TRAMWAY;0;0;0;TRAM 2;0;RATP;1;0;642666.0302;6869537.7435;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886
1111;Canal Saint-Denis;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;1;0;654584.9051;6866703.61;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
1175;Louvois;TRAM 6;6;TRAMWAY;0;0;0;0;0;RATP;1;0;640959.0733;6853633.1244;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697
1224;Arboretum;TRAM 4;4;TRAMWAY;0;0;0;TRAM 4;0;SNCF;1;0;667867.0083;6866524.5281;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e
243;Drancy-Avenir;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;657324.3755;6868801.1591;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
1119;Lochères;TRAM 5;5;TRAMWAY;0;0;0;0;0;RATP;1;0;654984.8022;6875573.7415;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3
1004;Parc PX;CDGVAL;CDG;VAL;0;0;0;0;0;Transdev;1;0;668589.1929;6878989.202;
166;Châtelet;METRO 1;1;METRO;0;0;0;0;0;RATP;1;0;652002.1466;6862337.9363;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4
1256;Noisy-le-Roi;TRAM 13;13;TRAMWAY;0;0;0;0;0;TRANSKEO;1;0;631116.6309;6860549.3013;
1846;Anny Flore;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;1;0;647600.294379;6864807.74133;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
1851;La Défense;RER E;E;RER;0;0;0;0;0;SNCF;1;1;644243.9672;6866141.3143;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/528f29b53fa23aaf2d4c4f0b14c0bf87
585;Nation;METRO 6;6;METRO;0;0;METRO 6;0;0;RATP;1;0;655635.364;6860984.3345;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0
978;Pont du Garigliano;TRAM 3a;3A;TRAMWAY;0;0;0;TRAM 3A;0;RATP;1;0;646505.0861;6860027.3987;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614
368;Issy-Val-de-Seine;TRAM 2;2;TRAMWAY;0;0;0;0;0;RATP;1;0;645909.7251;6859122.6908;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886
212;Corvisart;METRO 6;6;METRO;0;0;0;0;0;RATP;1;0;652313.5223;6859055.391;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0
283;Filles du Calvaire;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;653535.9903;6862766.9605;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
425;La Tour Maubourg;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;649415.3796;6862186.2617;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
629;Pasteur;METRO 6;6;METRO;0;0;0;0;0;RATP;1;0;649565.6647;6860511.5692;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0
701;Porte de Versailles;METRO 12;12;METRO;0;0;0;0;0;RATP;1;0;647736.0144;6859390.483;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49
1011;Henri Farman;TRAM 2;2;TRAMWAY;0;0;0;0;0;RATP;1;0;646506.5978;6859657.5544;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886
1195;Épinay-Orgemont;TRAM 8;8;TRAMWAY;0;0;0;TRAM 8;0;RATP;1;0;648413.7231;6873068.5658;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de
1135;Porte de l'Essonne;TRAM 7;7;TRAMWAY;0;0;0;TRAM 7;0;RATP;1;0;653777.5267;6846225.7682;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0
1221;Romain Rolland;TRAM 4;4;TRAMWAY;0;0;0;0;0;SNCF;1;0;666860.127;6867288.0719;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e
575;Musée de Sèvres;TRAM 2;2;TRAMWAY;0;0;0;0;0;RATP;1;0;643129.1196;6859051.4897;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886
998;Bondy;TRAM 4;4;TRAMWAY;0;0;0;TRAM 4;0;SNCF;1;0;662022.2278;6866102.0256;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e
50;Barbès-Rochechouart;METRO 4;4;METRO;0;0;0;0;0;RATP;1;0;652308.3077;6865018.7551;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb
301;Gambetta;METRO 3;3;METRO;0;0;0;0;0;RATP;1;0;655756.7839;6862940.8538;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a
409;La Chapelle;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;653095.6696;6865121.4779;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1
293;Franklin D. Roosevelt;METRO 1;1;METRO;0;0;0;0;0;RATP;1;0;649283.0925;6863489.9557;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4
1076;La Noue;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;650690.7799;6870767.7877;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
1276;Le Hameau;TRAM 10;10;TRAMWAY;0;0;0;0;0;RD Bièvre;1;0;645125.3083;6853892.8941;
1838;Ferme Neuve;TRAM 12;12;TRAMWAY;0;0;0;0;0;SNCF;1;0;654580.8612;6839283.476;
1845;Thérèse Pierre;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;1;0;647787.925672;6865058.32771;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
1852;Nanterre - La Folie;RER E;E;RER;0;RER E;0;0;0;SNCF;1;1;643088.535;6866677.6279;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/528f29b53fa23aaf2d4c4f0b14c0bf87
148;Chaponval;TRAIN H;H;TRAIN;0;0;0;0;0;SNCF;1;0;637281.4517;6885836.2334;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
194;Colombes;TRAIN J;J;TRAIN;0;0;0;0;0;SNCF;1;0;645726.4329;6869580.5532;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
198;Compans;TRAIN K;K;TRAIN;0;0;0;0;0;SNCF;1;0;675487.8426;6876881.3322;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/cf0e0e961ab19271dd0a5e79cece251d
356;Houdan;TRAIN N;N;TRAIN;0;0;0;0;0;SNCF;1;1;597361.1625;6856013.0322;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8
271;Étampes;RER C;C;RER;0;0;0;0;0;SNCF;1;1;637836.1692;6815513.6232;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
522;Massy-Palaiseau;RER C;C;RER;0;RER C;0;0;0;SNCF;1;1;645444.7867;6847574.9519;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
483;Lozère;RER B;B;RER;0;0;0;0;0;RATP;1;0;642034.6212;6845381.1235;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
645;Pierrelaye;RER C;C;RER;0;0;0;0;0;SNCF;1;0;638169.176;6880245.8814;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
577;Nanterre-Préfecture;RER A;A;RER;0;0;0;0;0;RATP;1;0;643047.9676;6866473.262;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a
609;Orangis-Bois de l'Epine;RER D;D;RER;0;0;0;0;0;SNCF;1;0;656364.5494;6837515.7345;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
794;Seugy;TRAIN H;H;TRAIN;0;0;0;0;0;SNCF;1;0;656177.8429;6891190.5028;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
748;Rosny-sous-Bois;RER E;E;RER;0;0;0;0;0;SNCF;1;0;662278.2772;6863443.403;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/528f29b53fa23aaf2d4c4f0b14c0bf87
860;Trilport;TRAIN P;P;TRAIN;0;0;0;0;0;SNCF;1;0;696343.0315;6873364.7384;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e
309;Gare du Nord;RER B;B;RER;0;0;0;0;0;SNCF;1;1;652885.8018;6864829.5892;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
632;Pereire-Levallois;RER C;C;RER;0;0;0;0;0;SNCF;1;0;648615.2115;6865342.0675;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
70;Val d'Europe;RER A;A;RER;0;0;0;0;0;RATP;1;0;683301.6558;6861666.9761;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a
254;Égly;RER C;C;RER;0;0;0;0;0;SNCF;1;0;642723.0;6831672.0;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
567;Montry-Condé;TRAM 14;14;TRAM;0;0;0;0;0;STRETTO;1;0;687271.1063;6865663.5245;
886;Versailles-Chantiers;TRAIN N;N;TRAIN;0;0;0;0;0;SNCF;1;1;636469.5949;6855354.1433;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8
1200;Viroflay Rive Droite;TRAM 6;6;TRAMWAY;0;0;0;TRAM 6;0;RATP;1;0;638973.1333;6856502.1523;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697
441;Ledru Rollin;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;654144.8357;6861457.2786;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
619;Palais Royal - Musée du Louvre;METRO 7;7;METRO;0;0;0;0;0;RATP;1;0;651350.6756;6862737.2772;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a
771;Saint-Lazare;METRO 3;3;METRO;0;0;0;0;0;RATP;1;1;650445.5274;6864115.1172;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a
246;Duroc;METRO 10;10;METRO;0;0;0;0;0;RATP;1;0;649877.4993;6860988.3813;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049
993;Porte d'Ivry;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;1;0;653748.1218;6858158.5442;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614
1142;Villejuif-Louis Aragon;TRAM 7;7;TRAMWAY;0;0;0;TRAM 7;0;RATP;1;0;653492.2811;6854318.9461;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0
407;L'Abbaye;TRAM 4;4;TRAMWAY;0;0;0;0;0;SNCF;1;0;664556.2046;6869199.493;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e
1187;Villetaneuse-Université;TRAM 8;8;TRAMWAY;0;0;0;TRAM 8;0;RATP;1;0;651819.7574;6873463.2983;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de
1081;Le Village;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;648319.3156;6870606.2437;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
1178;Robert Wagner;TRAM 6;6;TRAMWAY;0;0;0;0;0;RATP;1;0;639663.8104;6854206.2278;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697
1182;Paul Éluard;TRAM 8;8;TRAMWAY;0;0;0;0;0;RATP;1;0;652032.5911;6871278.5727;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de
1241;Trois communes;TRAM 9;9;TRAMWAY;0;0;0;0;0;KEOLIS;1;0;655858.4748;6852711.2993;
187;Cimetière de Saint-Denis;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;653379.9447;6870900.6225;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
1129;Petit Pierrefitte;TRAM 5;5;TRAMWAY;0;0;0;0;0;RATP;1;0;652980.2023;6872715.5459;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3
1156;Caroline Aigle;TRAM 7;7;TRAMWAY;0;0;0;0;0;RATP;0;0;653663.576;6848905.2701;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0
1172;Vélizy 2;TRAM 6;6;TRAMWAY;0;0;0;0;0;RATP;1;0;642691.4361;6854158.6673;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697
1204;Pierrefitte Stains;TRAM 11;11;TRAMWAY;0;0;0;0;0;SNCF;1;0;653666.0;6873539.0;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/64d44c24623a56d07a336c8d92d1edda
285;Fontaine-le-Port;TRAIN R;R;TRAIN;0;0;0;0;0;SNCF;1;0;681562.3271;6820819.7586;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/4ddabed87b80181debb386c00af5d5bb
216;Coulommiers;TRAIN P;P;TRAIN;TRAIN P;0;0;0;0;SNCF;1;1;705996.4597;6856424.8785;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e
11;Alexandre Dumas;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;655585.2053;6861969.1765;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1
737;Richelieu-Drouot;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;651475.1884;6863721.8331;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
91;Bonne Nouvelle;METRO 9;9;METRO;0;0;0;0;0;RATP;1;0;652209.7339;6863593.1266;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a
1210;Angélique Compoint;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;1;0;651482.4811;6866628.2902;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
1254;Allée Royale;TRAM 13;13;TRAMWAY;0;0;0;0;0;TRANSKEO;1;0;632358.9739;6857681.012;
1271;Cité-Jardin;TRAM 10;10;TRAMWAY;0;0;0;0;0;RD Bièvre;1;0;645578.2105;6851973.1909;
1833;Champlan;TRAM 12;12;TRAMWAY;0;0;0;0;0;SNCF;1;0;647030.644772;6845620.2011;
743;Aéroport Charles De Gaulle 1;RER B;B;RER;0;0;0;0;0;SNCF;1;0;667900.8037;6878960.9005;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
37;Aulnay-sous-Bois;RER B;B;RER;0;0;0;0;0;SNCF;1;1;663037.8693;6870364.5512;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
46;Bagneaux-sur-Loing;TRAIN R;R;TRAIN;0;0;0;0;0;SNCF;1;0;678015.3719;6792174.9013;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/4ddabed87b80181debb386c00af5d5bb
963;Émerainville-Pontault-Combault;RER E;E;RER;0;0;0;0;0;SNCF;1;0;672031.7582;6856263.686;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/528f29b53fa23aaf2d4c4f0b14c0bf87
388;Juziers;TRAIN J;J;TRAIN;0;0;0;0;0;SNCF;1;0;615486.8097;6877541.8936;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
403;Laplace;RER B;B;RER;0;0;0;0;0;RATP;1;0;651114.3866;6856675.358;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
801;Sèvres-Ville-d'Avray;TRAIN L;L;TRAIN;0;0;0;0;0;SNCF;1;0;641321.8824;6858872.4901;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270
817;Sainte-Colombe-Septveilles;TRAIN P;P;TRAIN;0;0;0;0;0;SNCF;1;0;718855.0219;6825465.0176;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e
19;Antony;ORLYVAL;ORL;VAL;0;0;0;0;ORLYVAL;RATP Dev;1;1;648611.4025;6850764.9;
819;Saint-Fargeau;RER D;D;RER;0;0;0;0;0;SNCF;1;0;666251.9841;6829525.7859;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
445;Les Baconnets;RER B;B;RER;0;0;0;0;0;RATP;1;0;647616.9325;6849076.4381;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
878;Vaux-sur-Seine;TRAIN J;J;TRAIN;0;0;0;0;0;SNCF;1;0;624173.8055;6879076.9708;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
73;Bièvres;TRAIN V;V;TRAIN;0;0;0;0;0;SNCF;1;0;642349.1489;6850387.4886;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
40;Avenue du Président Kennedy;RER C;C;RER;0;0;0;0;0;SNCF;1;0;647131.0079;6861753.2577;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
129;Cergy-Préfecture;RER A;A;RER;0;0;0;0;0;SNCF;1;0;632696.7168;6882234.2021;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a
322;Garges-Sarcelles;RER D;D;RER;0;0;0;0;0;SNCF;1;0;655389.1309;6875373.0102;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
270;Essonnes-Robinson;RER D;D;RER;0;0;0;0;0;SNCF;1;0;660368.7153;6834063.3879;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
358;Houilles-Carrières-sur-Seine;TRAIN J;J;TRAIN;0;0;0;0;0;SNCF;1;0;640300.5563;6869240.4011;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
501;Maisons-Laffitte;RER A;A;RER;0;0;0;0;0;SNCF;1;0;637374.9956;6872065.3017;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a
541;Meulan-Hardricourt;TRAIN J;J;TRAIN;0;0;0;0;0;SNCF;1;0;619652.9214;6878986.2993;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
464;L'Étang-la-Ville;TRAIN L;L;TRAIN;0;0;0;0;0;SNCF;1;0;632271.8741;6863511.0473;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270
